ID,Area,x_center_of_gravity,y_center_of_gravity,Perimeter
4708,691.0,2936,3236,114.08326005935669
4709,67.5,287,3227,31.899494767189026
4710,18.0,5594,3224,15.656854152679443
4711,68.0,4105,3226,31.313708305358887
4712,8.5,3642,3223,11.41421353816986
4713,12.0,2362,3223,14.0
4714,89.0,4635,3225,36.14213538169861
4715,196.5,3655,3232,80.52691125869751
4716,10048.0,2683,3291,1161.0579952001572
4717,2.0,2734,3326,5.656854152679443
4718,8.5,2732,3324,11.071067690849304
4719,36.5,2709,3323,26.727921724319458
4720,4.0,2713,3318,7.656854152679443
4721,2.0,2712,3317,5.656854152679443
4722,4.0,2731,3309,7.656854152679443
4723,8.0,2741,3308,11.656854152679443
4724,4.0,2734,3305,7.656854152679443
4725,1211.5,2686,3300,189.23758780956268
4726,4.0,2677,3304,8.0
4727,4.0,2680,3285,8.0
4728,15.0,2607,3223,14.828427076339722
4729,565.0,4086,3237,125.39696836471558
4730,4.0,3916,3221,8.0
4731,247.5,3873,3228,61.21320307254791
4732,10219.5,2295,3280,1234.8742315769196
4733,2.0,2164,3316,5.656854152679443
4734,18.0,2166,3313,17.313708305358887
4735,45.0,2243,3312,28.627416372299194
4736,6.0,2169,3309,9.656854152679443
4737,4.0,2170,3306,7.656854152679443
4738,7.5,2248,3297,11.071067690849304
4739,46.0,2357,3275,32.627416372299194
4740,2.0,2358,3268,5.656854152679443
4741,17.0,2359,3253,18.14213526248932
4742,82.5,2351,3241,42.870057225227356
4743,637.5,4646,3240,128.32590079307556
4744,641.0,3606,3236,134.2253955602646
4745,2.0,3615,3244,5.656854152679443
4746,1282.5,3565,3250,258.8944420814514
4747,35.5,3560,3249,28.727921843528748
4748,9.0,2374,3220,12.0
4749,12.0,2278,3220,16.0
4750,8.0,1345,3220,12.0
4751,50.0,5485,3221,29.656854152679443
4752,15.0,2617,3220,14.828427076339722
4753,88.5,2775,3222,45.55634880065918
4754,1879.5,5807,3256,313.6639939546585
4755,2.0,5821,3276,5.656854152679443
4756,2.0,5820,3275,5.656854152679443
4757,12.0,5584,3218,14.0
4758,15.5,4260,3217,15.41421353816986
4759,29969.5,352,3324,1029.3595124483109
4760,20.0,459,3355,17.313708305358887
4761,2.0,402,3321,5.656854152679443
4762,7.5,398,3319,11.071067690849304
4763,76.0,315,3319,34.62741661071777
4764,7.0,345,3308,9.656854152679443
4765,72.0,4683,3219,33.3137081861496
4766,61.5,3906,3218,29.899494767189026
4767,101.5,3714,3220,38.72792184352875
4768,16.5,3305,3216,20.242640614509583
4769,60.5,2652,3219,31.071067690849304
4770,73.5,2250,3219,33.071067690849304
4771,33.5,3890,3216,22.242640614509583
4772,53.5,5739,3218,31.071067690849304
4773,588.0,5649,3224,99.94112479686737
4774,12.0,4081,3213,14.0
4775,18.5,3919,3214,17.41421353816986
4776,70.0,5766,3215,32.485281229019165
4777,19.5,4060,3213,17.41421353816986
4778,24.5,4781,3213,19.071067690849304
4779,3367.5,3972,3247,358.7766914367676
4780,4651.0,2777,3264,787.6955188512802
4781,2.0,2731,3259,5.656854152679443
4782,45.5,2774,3252,31.55634891986847
4783,30.0,2806,3249,22.97056221961975
4784,66.5,2266,3216,40.72792184352875
4785,59.5,2216,3214,30.727921843528748
4786,9.0,4614,3210,12.0
4787,18.0,4028,3210,16.82842707633972
4788,30.5,3599,3211,21.071067690849304
4789,154.0,2956,3214,58.62741661071777
4790,22.5,1385,3210,18.242640614509583
4791,143.5,5868,3215,50.041629791259766
4792,5400.0,4329,3259,620.1564147472382
4793,7.5,4346,3277,11.071067690849304
4794,2.0,4297,3265,5.656854152679443
4795,4.0,4299,3232,7.656854152679443
4796,437.5,2807,3215,104.66904675960541
4797,4712.5,2184,3252,659.570628285408
4798,4.0,2212,3319,7.656854152679443
4799,7.0,2197,3246,10.485281229019165
4800,4.0,2199,3245,7.656854152679443
4801,62.5,4601,3208,29.899494767189026
4802,37.5,291,3208,24.242640614509583
4803,291.0,1170,3214,93.94112455844879
4804,69.0,359,3209,35.31370830535889
4805,4.0,4051,3204,8.0
4806,48.0,4040,3207,31.313708186149597
4807,76.0,3320,3207,32.14213526248932
4808,217.5,2726,3213,71.69848430156708
4809,43.0,2705,3206,25.313708305358887
4810,4.0,2483,3204,8.0
4811,132.0,955,3209,43.79898965358734
4812,40.0,623,3206,23.656854152679443
4813,48.0,4862,3206,26.485281229019165
4814,4.0,368,3202,8.0
4815,288.0,2671,3212,105.25483298301697
4816,338.0,443,3210,79.11269772052765
4817,15.0,2202,3201,14.828427076339722
4818,150.0,922,3204,47.31370830535889
4819,39.5,5757,3201,25.071067690849304
4820,77.0,3026,3202,35.3137081861496
4821,273.5,2764,3204,84.87005710601807
4822,7.0,0,3200,10.828427076339722
4823,292.5,3938,3205,76.87005722522736
4824,109.5,3281,3202,41.899494767189026
4825,36.0,2191,3199,25.313708424568176
4826,1852.0,4575,3241,297.4213538169861
4827,47.5,3268,3198,27.071067690849304
4828,15.0,306,3196,14.828427076339722
4829,75.5,3957,3199,33.55634880065918
4830,8.5,3885,3195,11.41421353816986
4831,595.5,2986,3211,163.9827550649643
4832,21.0,3902,3194,18.485280990600586
4833,27.0,2219,3195,20.485281109809875
4834,37.0,5575,3194,23.656854152679443
4835,54.0,1937,3195,31.313708305358887
4836,6.0,976,3192,10.0
4837,11.0,409,3192,12.828427076339722
4838,4.0,5764,3190,8.0
4839,21.0,3684,3191,17.656854152679443
4840,27.5,2200,3190,20.242640614509583
4841,94.5,3321,3193,38.72792172431946
4842,21.5,3025,3189,18.242640614509583
4843,67.5,2626,3190,30.727921724319458
4844,8.5,1858,3186,11.41421353816986
4845,279.0,5091,3192,89.59797847270966
4846,20.5,2069,3185,18.242640614509583
4847,32.5,1937,3185,21.071067690849304
4848,51.0,704,3186,26.485281229019165
4849,193.0,2955,3189,55.79898941516876
4850,27.0,917,3184,19.656854152679443
4851,1561.0,5825,3203,269.9655097723007
4852,52.0,3507,3185,27.313708305358887
4853,4.0,3090,3182,8.0
4854,132.0,904,3188,45.3137081861496
4855,27.0,2241,3182,19.656854152679443
4856,9.0,52,3181,12.0
4857,57.5,2646,3183,30.727921962738037
4858,244.0,439,3183,85.11269783973694
4859,18.0,1,3181,18.82842707633972
4860,81.0,2215,3181,37.3137081861496
4861,24.5,792,3179,19.071067571640015
4862,9.0,3630,3177,12.0
4863,52.0,3308,3180,27.313708305358887
4864,75.0,3079,3181,34.485281229019165
4865,522.5,2806,3186,146.12489008903503
4866,4.0,2293,3177,8.0
4867,1871.0,381,3202,433.5046132802963
4868,2.0,376,3204,5.656854152679443
4869,2.0,356,3186,5.656854152679443
4870,2.0,357,3185,5.656854152679443
4871,36.5,5586,3177,23.071067690849304
4872,43.0,3751,3177,26.82842707633972
4873,11.0,5915,3175,12.828427076339722
4874,84.0,2604,3179,34.97056221961975
4875,4009.5,2087,3226,515.3452324867249
4876,2.0,2056,3205,5.656854152679443
4877,17.0,2568,3174,15.656854152679443
4878,19.0,2236,3175,16.82842707633972
4879,28.0,2177,3175,22.0
4880,80.0,5761,3176,50.14213538169861
4881,552.0,3002,3182,126.08326017856598
4882,11.5,2214,3172,13.41421353816986
4883,11.0,2196,3173,12.828427076339722
4884,6337.5,1439,3237,846.4234399795532
4885,18.0,1458,3251,18.14213526248932
4886,128.0,1464,3230,46.28427052497864
4887,231.0,1433,3238,83.25483322143555
4888,55.0,1472,3215,29.313708305358887
4889,9.0,334,3172,12.0
4890,928.5,2716,3186,129.154327750206
4891,2.0,2721,3178,5.656854152679443
4892,93.5,402,3176,38.38477599620819
4893,213.5,4287,3177,56.041629910469055
4894,78.5,3026,3172,33.899494767189026
4895,36.0,2393,3171,22.485281229019165
4896,4.0,2047,3169,8.0
4897,69.0,415,3172,32.485281229019165
4898,61.0,5798,3171,30.485281229019165
4899,224.5,4751,3175,56.87005698680878
4900,54.5,2372,3172,33.899494647979736
4901,4.0,256,3168,8.0
4902,19.0,663,3168,16.82842707633972
4903,80.5,3744,3169,34.72792172431946
4904,1903.0,3656,3201,503.1025924682617
4905,2.0,3673,3223,5.656854152679443
4906,408.5,2763,3176,123.49747383594513
4907,2.0,2752,3181,5.656854152679443
4908,8.0,1051,3166,12.0
4909,48.0,4346,3168,26.485281229019165
4910,19.0,325,3166,16.82842707633972
4911,192.0,4010,3171,52.627416491508484
4912,51.5,2817,3168,28.727921724319458
4913,12.0,2727,3165,14.0
4914,120.0,433,3168,44.14213526248932
4915,121.0,379,3171,51.79898941516876
4916,15.0,416,3163,16.0
4917,133.0,5344,3166,44.14213526248932
4918,3118.5,3817,3191,456.0904002189636
4919,2.0,3839,3201,5.656854152679443
4920,45.0,3796,3184,33.79898953437805
4921,2.0,3843,3177,5.656854152679443
4922,12.0,547,3162,14.0
4923,18.5,162,3163,16.242640614509583
4924,135.5,2268,3169,55.2132031917572
4925,156.0,2227,3166,57.45584332942963
4926,85.0,984,3164,46.14213538169861
4927,8.0,4844,3158,10.828427076339722
4928,193.5,2172,3162,64.04163014888763
4929,4.0,5766,3157,8.0
4930,50.5,3682,3160,28.727921724319458
4931,235.0,2994,3163,73.4558436870575
4932,70.5,2703,3159,33.899494767189026
4933,61.0,2098,3162,34.14213526248932
4934,23.5,4752,3157,19.41421353816986
4935,35.5,3862,3158,23.071067690849304
4936,922.5,2669,3176,133.63960886001587
4937,203.0,5325,3160,54.62741661071777
4938,66.5,3877,3157,31.899494647979736
4939,29.5,2580,3155,21.41421353816986
4940,9.0,2502,3154,12.0
4941,101.5,915,3158,39.899494767189026
4942,22.5,5775,3153,20.242640614509583
4943,56.5,2194,3158,43.55634880065918
4944,48.0,3942,3154,26.485281229019165
4945,133.0,2634,3157,67.4558436870575
4946,3876.5,3569,3181,367.806129693985
4947,2.0,3564,3197,5.656854152679443
4948,8.5,3528,3185,11.071067690849304
4949,296.0,3582,3184,81.25483286380768
4950,12.0,3230,3151,14.0
4951,138.5,971,3157,45.21320307254791
4952,9.0,900,3151,12.0
4953,27.5,3012,3152,20.242640614509583
4954,42.0,2495,3152,27.656854152679443
4955,59.5,122,3152,29.071067690849304
4956,69.0,3910,3153,35.3137081861496
4957,12.0,3702,3150,14.0
4958,19.0,2706,3150,16.82842707633972
4959,63.0,4351,3150,29.313708186149597
4960,43.0,3252,3150,26.485281109809875
4961,15.0,3400,3148,14.828427076339722
4962,515.0,3979,3155,85.59797966480255
4963,11.5,3564,3146,13.41421353816986
4964,12.0,2533,3147,14.0
4965,127.0,3782,3150,42.97056233882904
4966,136.0,3631,3149,48.627416372299194
4967,4.0,3559,3145,8.0
4968,37.5,2671,3147,26.727921843528748
4969,1475.0,1987,3175,217.6812391281128
4970,20.5,1999,3177,18.727921843528748
4971,4.0,853,3145,8.0
4972,9.0,4969,3144,12.0
4973,1287.0,3730,3166,232.99494695663452
4974,8.5,3724,3159,11.071067690849304
4975,77.5,5920,3146,34.72792172431946
4976,7170.5,2523,3224,562.6000649929047
4977,34.5,2506,3218,22.727921843528748
4978,9.0,5931,3142,12.0
4979,11.0,3962,3142,12.828427076339722
4980,8.0,373,3142,12.0
4981,12.5,2624,3141,15.41421353816986
4982,68.0,3503,3144,32.14213526248932
4983,283.5,1956,3147,69.6984840631485
4984,658.0,359,3159,198.71067667007446
4985,2.0,359,3161,5.656854152679443
4986,2.0,353,3160,5.656854152679443
4987,37.0,3872,3141,23.656854152679443
4988,21.0,3399,3140,17.656854152679443
4989,8.5,3200,3139,11.41421353816986
4990,9.0,5040,3138,12.0
4991,19.0,3564,3139,16.82842707633972
4992,92.5,3476,3140,39.899494767189026
4993,202.5,2986,3146,58.041629910469055
4994,146.0,2697,3143,52.627416491508484
4995,6.0,5046,3136,10.0
4996,6.0,4964,3136,10.0
4997,6.0,4762,3136,10.0
4998,48.0,3737,3138,27.313708186149597
4999,916.5,5574,3148,128.81118190288544
5000,19.0,2532,3136,16.82842707633972
5001,471.0,2258,3148,101.25483322143555
5002,26.0,4276,3135,19.656854152679443
5003,1057.0,3936,3162,235.1370828151703
5004,8.0,3928,3166,11.656854152679443
5005,92.0,3165,3137,39.31370830535889
5006,51.5,2662,3137,27.899494767189026
5007,98.5,2193,3138,38.72792172431946
5008,404.5,1631,3144,88.18376553058624
5009,14.0,1375,3135,14.828427076339722
5010,6.0,255,3134,10.0
5011,70.0,3921,3137,32.1421355009079
5012,4.0,2727,3133,8.0
5013,30.0,5926,3135,21.656854152679443
5014,192.0,5760,3142,72.28427076339722
5015,54.5,3862,3133,27.899494647979736
5016,8.5,3609,3131,11.41421353816986
5017,6.0,5073,3130,10.0
5018,239.5,2963,3137,68.04163002967834
5019,23.0,2020,3131,18.82842707633972
5020,4.0,560,3130,8.0
5021,92.5,3412,3135,47.55634891986847
5022,115.0,2640,3133,46.14213538169861
5023,46.5,2001,3131,27.899494767189026
5024,26.0,889,3130,19.656854152679443
5025,4.0,5547,3128,8.0
5026,34.0,3199,3130,21.656854152679443
5027,47.0,1634,3131,32.14213526248932
5028,7778.5,539,3195,915.1341195106506
5029,2.0,518,3213,5.656854152679443
5030,14.5,541,3184,15.071067690849304
5031,21.0,562,3181,19.313708305358887
5032,2.0,561,3177,5.656854152679443
5033,2.0,560,3176,5.656854152679443
5034,2.0,494,3157,5.656854152679443
5035,18.5,3708,3127,17.41421353816986
5036,28.5,3487,3128,21.071067571640015
5037,11.5,3213,3127,13.41421353816986
5038,60.5,2901,3129,29.899494767189026
5039,83.5,2182,3129,37.071067690849304
5040,8.5,1062,3127,11.41421353816986
5041,26.0,5033,3127,19.656854152679443
5042,614.5,2216,3143,136.32590067386627
5043,94.0,4797,3129,36.97056245803833
5044,76.0,2997,3128,33.31370830535889
5045,87.5,2,3132,42.24264061450958
5046,96.0,4175,3128,39.79898953437805
5047,50.5,3950,3126,27.071067690849304
5048,12.0,159,3125,13.656854152679443
5049,9337.0,2886,3185,607.185851931572
5050,6.0,2859,3121,10.0
5051,6.0,954,3121,10.0
5052,18.5,142,3122,17.41421353816986
5053,159.5,5751,3126,60.041630268096924
5054,14.5,970,3120,15.41421353816986
5055,32.5,3630,3119,22.242640614509583
5056,51.5,2673,3120,27.071067690849304
5057,124.0,403,3123,41.79898929595947
5058,195.0,3847,3122,55.45584332942963
5059,96.5,3465,3120,37.899494767189026
5060,62.0,261,3121,33.31370830535889
5061,1127.0,3676,3133,245.33809340000153
5062,2.0,3679,3130,5.656854152679443
5063,26.0,4922,3116,19.656854152679443
5064,44.5,3483,3117,25.071067690849304
5065,6.0,4997,3114,10.0
5066,19.0,651,3115,16.82842707633972
5067,60.0,561,3117,40.14213538169861
5068,434.5,3893,3126,131.1543276309967
5069,52.5,3701,3115,28.242640614509583
5070,6.0,5002,3112,10.0
5071,21.5,1046,3112,18.242640614509583
5072,14.0,372,3111,14.828427076339722
5073,316.0,3645,3125,128.911687374115
5074,38.0,2237,3112,23.656854152679443
5075,61.0,2933,3112,29.313708186149597
5076,4565.5,2093,3142,596.9432120323181
5077,2.0,2064,3168,5.656854152679443
5078,12.0,2068,3166,14.485281229019165
5079,39.5,2074,3159,27.55634880065918
5080,52.5,2057,3138,30.384775757789612
5081,47.0,221,3110,29.656854152679443
5082,85.5,3857,3111,35.899494767189026
5083,4.0,5089,3106,8.0
5084,38.5,974,3108,23.899494767189026
5085,26.5,5605,3107,31.071067690849304
5086,8018.0,4220,3158,462.61731219291687
5087,59.0,3630,3108,28.485281229019165
5088,158.5,2984,3112,57.21320295333862
5089,1259.5,203,3128,331.66399359703064
5090,8.5,193,3122,11.899494647979736
5091,2.0,196,3121,5.656854152679443
5092,25.0,2203,3105,24.485281229019165
5093,86.5,4923,3105,34.72792172431946
5094,96.5,719,3108,44.38477575778961
5095,226.5,4985,3112,78.87005722522736
5096,2.0,4986,3120,5.656854152679443
5097,229.5,3174,3112,79.69848430156708
5098,2.0,3177,3105,5.656854152679443
5099,240.5,1993,3113,107.8406195640564
5100,90711.5,1832,3366,4061.573046207428
5101,2.0,1781,3613,5.656854152679443
5102,2.0,1938,3590,5.656854152679443
